number_id,client_id,expiration,CVC,loc_latitude,loc_longitude,extract_limit,amount_avg_withdrawal,amount_std_withdrawal,withdrawal_day,amount_avg_deposit,amount_std_deposit,deposit_day,inquiry_day,amount_avg_transfer,amount_std_transfer,transfer_day
c-NIGER-162,162,2050-01-17,999,6.467189,3.367703,103033.7,20606.74,21583.15,0.2438,12714.29,5743.61,0.0384,0.0411,21127.66,23716.27,0.1288
c-NIGER-163,163,2050-01-17,999,4.903319,7.144015,128655.9,25731.18,26833.68,0.2548,11083.33,5508.23,0.0658,0.063,17771.43,14709.11,0.0959
c-NIGER-164,164,2050-01-17,999,4.889847,6.709044,104125.55,20825.11,23164.53,0.611,12162.79,5967.89,0.1178,0.1288,21506.49,24947.11,0.211
c-NIGER-165,165,2050-01-17,999,9.090917,7.537277,100107.55,20021.51,22067.08,0.2548,13071.43,6738.11,0.0767,0.0411,22384.62,26719.4,0.0712
c-NIGER-166,166,2050-01-17,999,11.855578,8.541671,105099.0,21019.8,23821.41,0.2767,12238.1,6394.57,0.0575,0.0685,19025.0,20314.81,0.1096
c-NIGER-167,167,2050-01-17,999,12.082885,8.622785,94159.3,18831.86,22658.59,0.6192,12193.55,6451.97,0.0849,0.0904,21928.57,24331.93,0.2301
c-NIGER-168,168,2050-01-17,999,11.843466,8.673789,112653.05,22530.61,24731.22,0.2685,9066.67,4757.95,0.0411,0.0603,15317.07,15296.14,0.1123
c-NIGER-169,169,2050-01-17,999,9.113204,7.598804,117443.95,23488.79,25304.61,0.611,12931.82,6105.27,0.1205,0.1671,16886.36,16852.59,0.2411
c-NIGER-170,170,2050-01-17,999,4.686486,7.332988,115959.6,23191.92,23372.61,0.2712,12090.91,6472.32,0.0301,0.063,20085.71,21219.26,0.0959
c-NIGER-171,171,2050-01-17,999,6.570642,3.362587,119659.1,23931.82,22792.82,0.2411,13833.33,6473.93,0.0493,0.0438,22325.0,28914.9,0.1096
c-NIGER-172,172,2050-01-17,999,6.490676,7.365053,110864.2,22172.84,22957.46,0.2219,10142.86,5503.25,0.0384,0.0329,22170.73,21043.89,0.1123
c-NIGER-173,173,2050-01-17,999,6.481,7.654305,145567.0,29113.4,27724.04,0.2658,11444.44,5679.92,0.0493,0.0493,17400.0,20713.92,0.1096
c-NIGER-174,174,2050-01-17,999,6.392342,3.254415,101026.8,20205.36,22681.16,0.3068,15937.5,5470.76,0.0438,0.0822,21850.0,24200.6,0.1096
c-NIGER-175,175,2050-01-17,999,4.855495,7.079284,130686.25,26137.25,27197.5,0.2795,10869.57,6362.56,0.063,0.0548,16027.78,19155.73,0.0986
c-NIGER-176,176,2050-01-17,999,6.520089,7.625892,103917.55,20783.51,20080.68,0.2658,11200.0,6152.45,0.0548,0.0466,20151.52,24404.3,0.0904
c-NIGER-177,177,2050-01-17,999,4.631231,7.279012,125348.85,25069.77,22616.39,0.2356,12736.84,6522.12,0.0521,0.0493,19894.74,23291.1,0.1041
c-NIGER-178,178,2050-01-17,999,11.893724,8.658036,133320.3,26664.06,28974.68,0.3507,9153.85,4993.53,0.0712,0.0603,27367.35,27122.94,0.1342
c-NIGER-179,179,2050-01-17,999,6.332923,3.483259,110845.05,22169.01,23679.26,0.5836,11869.57,5635.64,0.126,0.1151,17244.19,20007.61,0.2356
c-NIGER-180,180,2050-01-17,999,6.38185,3.337632,112234.95,22446.99,25553.21,0.9562,9575.76,5516.58,0.1808,0.2082,22909.09,24850.55,0.3315
c-NIGER-181,181,2050-01-17,999,6.343551,7.619228,129082.55,25816.51,25539.43,0.2986,10750.0,5811.74,0.0548,0.0548,20052.63,19410.15,0.1041
c-NIGER-182,182,2050-01-17,999,6.512931,3.49338,111941.75,22388.35,23308.77,0.2822,10785.71,5308.61,0.0384,0.074,22166.67,24073.1,0.0986
c-NIGER-183,183,2050-01-17,999,6.201003,7.409096,126402.45,25280.49,24569.52,0.2247,8333.33,3638.42,0.0411,0.0685,21413.04,20172.12,0.126
c-NIGER-184,184,2050-01-17,999,9.137937,7.598896,101912.45,20382.49,22661.89,0.5945,9710.53,5187.86,0.1041,0.1562,20764.71,22766.75,0.2329
c-NIGER-185,185,2050-01-17,999,12.003575,8.578624,92629.1,18525.82,21992.4,0.5836,11767.44,5689.75,0.1178,0.1452,24054.05,26311.04,0.2027
c-NIGER-186,186,2050-01-17,999,6.38983,3.462523,106081.1,21216.22,24091.42,0.6082,11911.11,6006.9,0.1233,0.0959,20792.21,20544.78,0.211
c-NIGER-187,187,2050-01-17,999,6.528773,3.418876,110842.7,22168.54,21326.06,0.2438,11960.0,6294.71,0.0685,0.0685,26634.15,26757.01,0.1123
c-NIGER-188,188,2050-01-17,999,4.924207,6.97269,90078.75,18015.75,20692.37,0.3479,11516.13,6163.72,0.0849,0.063,16159.09,13614.19,0.1205
c-NIGER-189,189,2050-01-17,999,9.161671,7.342818,111165.05,22233.01,25921.53,0.5644,11400.0,6074.05,0.0959,0.137,18677.78,20253.35,0.2466
c-NIGER-190,190,2050-01-17,999,11.965744,8.403866,89020.1,17804.02,18852.34,0.5452,10860.47,5930.48,0.1178,0.1096,16977.53,16825.97,0.2438
c-NIGER-191,191,2050-01-17,999,8.934747,7.48455,109255.3,21851.06,23755.68,0.6438,9457.14,4629.46,0.0959,0.1315,23703.3,23977.07,0.2493
c-NIGER-192,192,2050-01-17,999,4.943054,6.889188,120591.4,24118.28,25305.03,0.2548,11785.71,6470.98,0.0384,0.0548,10538.46,12087.12,0.0712
c-NIGER-193,193,2050-01-17,999,6.222667,7.430185,105140.2,21028.04,17436.93,0.2932,11517.24,6009.64,0.0795,0.0493,19181.82,25686.19,0.1205
c-NIGER-194,194,2050-01-17,999,6.473896,7.393024,102136.15,20427.23,21349.75,0.5836,11617.02,6012.86,0.1288,0.1205,20250.0,21537.73,0.263
c-NIGER-195,195,2050-01-17,999,5.120756,6.734988,98013.1,19602.62,20224.71,0.6274,12173.91,6251.42,0.126,0.1233,21247.52,28104.24,0.2767
c-NIGER-196,196,2050-01-17,999,4.758683,6.993646,115052.65,23010.53,21944.56,0.2603,12588.24,6558.0,0.0466,0.063,17694.44,19795.84,0.0986
c-NIGER-197,197,2050-01-17,999,4.739525,6.959876,102857.15,20571.43,23775.87,0.3068,12800.0,6178.06,0.0548,0.0575,19767.44,21873.92,0.1178
c-NIGER-198,198,2050-01-17,999,12.005896,8.463339,123297.85,24659.57,24878.44,0.2575,11941.18,6368.58,0.0466,0.0521,21065.22,25601.56,0.126
c-NIGER-199,199,2050-01-17,999,6.329763,7.454876,114768.5,22953.7,23760.64,0.2959,10791.67,6206.44,0.0658,0.0603,26323.53,27357.03,0.0932
c-NIGER-200,200,2050-01-17,999,8.914461,7.504426,102247.2,20449.44,24305.82,0.2438,11230.77,6313.4,0.0356,0.0493,19692.31,21627.33,0.0712
c-NIGER-201,201,2050-01-17,999,12.009156,8.645943,138513.5,27702.7,27077.19,0.3041,10576.92,5551.02,0.0712,0.0603,23093.75,22823.81,0.0877
c-NIGER-202,202,2050-01-17,999,9.188689,7.362229,125987.65,25197.53,26998.34,0.2219,9565.22,5229.51,0.063,0.0466,28846.15,29273.25,0.1068
c-NIGER-203,203,2050-01-17,999,6.420287,7.439178,104664.95,20932.99,24495.55,0.5315,9868.42,4691.4,0.1041,0.0877,22163.04,25138.42,0.2521
c-NIGER-204,204,2050-01-17,999,12.024654,8.468753,96327.45,19265.49,20673.92,0.3096,11692.31,6348.35,0.0712,0.0658,16976.74,18209.74,0.1178
c-NIGER-205,205,2050-01-17,999,6.392119,7.639214,103987.35,20797.47,21882.61,0.6493,11870.37,5968.62,0.1479,0.1315,24147.73,27677.76,0.2411
c-NIGER-206,206,2050-01-17,999,6.446744,3.24025,108969.05,21793.81,20821.13,0.2658,13666.67,5911.11,0.0493,0.0521,22840.91,28465.35,0.1205
c-NIGER-207,207,2050-01-17,999,9.124637,7.465058,91791.05,18358.21,23019.8,0.5507,12928.57,6318.35,0.1151,0.0849,20963.41,23038.59,0.2247
c-NIGER-208,208,2050-01-17,999,11.937632,8.574084,106617.65,21323.53,20497.84,0.2795,12190.48,6454.6,0.0575,0.0466,16956.52,21243.52,0.126
c-NIGER-209,209,2050-01-17,999,11.879435,8.551112,99157.9,19831.58,19633.69,0.2603,10240.0,5825.8,0.0685,0.0521,20833.33,20495.99,0.0986
c-NIGER-210,210,2050-01-17,999,4.986318,6.792709,90534.9,18106.98,20036.25,0.589,11733.33,5836.41,0.1233,0.1288,20272.73,24758.01,0.2411
c-NIGER-211,211,2050-01-17,999,9.069193,7.521726,141041.65,28208.33,27399.16,0.263,12545.45,5909.86,0.0603,0.0603,19625.0,20719.97,0.1096
c-NIGER-212,212,2050-01-17,999,4.941739,6.806592,111792.45,22358.49,24800.23,0.2904,11500.0,5893.28,0.0384,0.0438,22250.0,25738.14,0.0877
c-NIGER-213,213,2050-01-17,999,11.972785,8.682429,113731.7,22746.34,25170.87,0.5616,12305.56,6032.39,0.0986,0.126,20218.39,21265.99,0.2384
c-NIGER-214,214,2050-01-17,999,4.736898,6.999388,124444.45,24888.89,27458.32,0.1973,10888.89,6057.46,0.0493,0.0521,19571.43,21442.52,0.0959
c-NIGER-215,215,2050-01-17,999,6.51324,3.383416,127183.9,25436.78,24381.51,0.2384,11062.5,5567.39,0.0438,0.0384,21289.47,19945.75,0.1041
c-NIGER-216,216,2050-01-17,999,9.056099,7.458149,102954.55,20590.91,24873.3,0.6027,10707.32,5891.71,0.1123,0.1123,17321.84,18623.25,0.2384
c-NIGER-217,217,2050-01-17,999,12.093425,8.528216,128640.0,25728.0,27954.28,0.3425,11562.5,5983.51,0.0877,0.063,22454.55,26333.69,0.1205
c-NIGER-218,218,2050-01-17,999,6.606107,3.263367,109617.1,21923.42,24833.72,0.6082,10913.04,5656.17,0.126,0.0904,24109.59,25654.52,0.2
c-NIGER-219,219,2050-01-17,999,9.222611,7.427358,108055.55,21611.11,24830.3,0.3452,14115.38,5687.37,0.0712,0.0548,22222.22,21259.11,0.1726
c-NIGER-220,220,2050-01-17,999,8.921593,7.442757,96328.1,19265.62,21922.73,0.3507,11285.71,5902.13,0.0384,0.0603,16702.13,14180.38,0.1288
c-NIGER-221,221,2050-01-17,999,11.887306,8.623583,117029.7,23405.94,25917.24,0.2767,10027.03,5575.18,0.1014,0.0767,26314.81,28212.02,0.1479
c-NIGER-222,222,2050-01-17,999,11.880908,8.490247,119392.85,23878.57,25278.44,0.3836,12037.04,5899.68,0.074,0.0685,21520.0,22313.39,0.137
c-NIGER-223,223,2050-01-17,999,4.91872,6.912965,118320.3,23664.06,26206.11,0.3507,11250.0,5458.94,0.0438,0.0658,15911.76,19662.87,0.0932
c-NIGER-224,224,2050-01-17,999,12.077899,8.430825,99318.2,19863.64,21971.34,0.2411,12937.5,6577.42,0.0438,0.0575,22857.14,22795.95,0.0959
c-NIGER-225,225,2050-01-17,999,9.107559,7.475432,100380.45,20076.09,24220.25,0.2521,11416.67,5290.82,0.0658,0.0438,24914.29,29998.4,0.0959
c-NIGER-226,226,2050-01-17,999,8.961256,7.52486,107653.05,21530.61,23128.15,0.2685,11625.0,6075.91,0.0438,0.074,21888.89,23401.85,0.1233
c-NIGER-227,227,2050-01-17,999,6.569928,7.618612,98454.55,19690.91,19848.39,0.3014,10619.05,5581.01,0.0575,0.0767,24066.67,25990.73,0.1233
c-NIGER-228,228,2050-01-17,999,4.596874,7.349002,96750.0,19350.0,22273.93,0.7123,9483.87,4911.69,0.0849,0.1233,19158.54,20703.35,0.2247
c-NIGER-229,229,2050-01-17,999,4.852695,6.822481,99018.7,19803.74,21630.88,0.2932,12880.0,6043.73,0.0685,0.0603,24021.74,27125.62,0.126
c-NIGER-230,230,2050-01-17,999,6.245184,7.512347,124506.15,24901.23,28876.29,0.2219,14235.29,5651.65,0.0466,0.0658,25931.03,29335.41,0.0795
c-NIGER-231,231,2050-01-17,999,9.160955,7.445,136718.75,27343.75,25828.51,0.263,10916.67,5586.6,0.0658,0.0685,20553.19,22149.5,0.1288
c-NIGER-232,232,2050-01-17,999,4.889624,6.907451,116212.1,23242.42,23177.7,0.2712,12833.33,5798.55,0.0658,0.0521,24020.41,25245.87,0.1342
c-NIGER-233,233,2050-01-17,999,9.210896,7.489628,124090.9,24818.18,23225.32,0.2712,12958.33,6181.88,0.0658,0.0822,22589.74,27292.49,0.1068
c-NIGER-234,234,2050-01-17,999,4.881217,6.738206,110238.1,22047.62,22444.97,0.2877,12409.09,6616.42,0.0603,0.0356,18487.18,20575.75,0.1068
c-NIGER-235,235,2050-01-17,999,6.551603,3.368288,109460.1,21892.02,23464.8,0.5836,11487.8,5766.81,0.1123,0.1315,19485.15,21035.5,0.2767
c-NIGER-236,236,2050-01-17,999,6.582677,7.453689,115058.15,23011.63,20175.99,0.2356,11187.5,5431.01,0.0438,0.0712,19883.72,24518.42,0.1178
c-NIGER-237,237,2050-01-17,999,6.457507,3.365395,100083.8,20016.76,20149.02,0.4904,10693.88,5335.43,0.1342,0.0767,19862.75,20459.59,0.2795
c-NIGER-238,238,2050-01-17,999,4.79015,7.142228,96116.05,19223.21,21011.24,0.3068,12222.22,5856.68,0.0493,0.0822,19638.3,21577.39,0.1288
c-NIGER-239,239,2050-01-17,999,11.987772,8.674565,117784.1,23556.82,25519.37,0.2411,12263.16,6287.93,0.0521,0.0356,23200.0,26855.61,0.0959
c-NIGER-240,240,2050-01-17,999,6.573415,3.434424,122380.95,24476.19,23380.26,0.2877,13500.0,6202.72,0.0548,0.0247,15636.36,12883.66,0.0904
c-NIGER-241,241,2050-01-17,999,6.477921,7.616189,109032.25,21806.45,21393.45,0.2548,11173.91,5556.75,0.063,0.0603,25914.29,30279.45,0.0959
c-NIGER-242,242,2050-01-17,999,6.296185,3.256766,96428.55,19285.71,22571.21,0.2301,13235.29,6694.49,0.0466,0.0493,21625.0,25761.62,0.0877
c-NIGER-243,243,2050-01-17,999,6.594711,3.324432,93965.5,18793.1,20447.39,0.5562,11064.52,5105.13,0.0849,0.1096,28649.35,32522.77,0.211
c-NIGER-244,244,2050-01-17,999,8.984636,7.426209,119000.0,23800.0,25598.1,0.2466,11535.71,6046.01,0.0767,0.0575,22807.69,24079.9,0.0712
c-NIGER-245,245,2050-01-17,999,4.799881,6.984826,96327.45,19265.49,20673.92,0.3096,11692.31,6348.35,0.0712,0.0658,16976.74,18209.74,0.1178
c-NIGER-246,246,2050-01-17,999,4.669937,7.3164,94880.95,18976.19,20368.87,0.2301,12250.0,6068.69,0.0548,0.063,19818.18,20915.69,0.0904
c-NIGER-247,247,2050-01-17,999,6.498692,7.422377,108269.25,21653.85,24438.09,0.3562,9869.57,5056.99,0.063,0.0438,19106.38,15486.65,0.1288
c-NIGER-248,248,2050-01-17,999,6.241561,7.501218,88854.95,17770.99,20107.62,0.3589,13565.22,5876.19,0.063,0.0493,22595.24,25670.58,0.1151
c-NIGER-249,249,2050-01-17,999,12.016192,8.567468,101227.25,20245.45,23514.57,0.6027,10424.24,5315.25,0.0904,0.1096,20813.73,22928.53,0.2795
c-NIGER-250,250,2050-01-17,999,4.839104,7.00887,101476.7,20295.34,22720.7,0.5288,10743.59,4998.52,0.1068,0.0877,19484.85,20984.42,0.1808
c-NIGER-251,251,2050-01-17,999,6.956937,7.293628,113958.35,22791.67,23477.16,0.263,11952.38,6045.46,0.0575,0.0466,22048.78,23996.82,0.1123
c-NIGER-252,252,2050-01-17,999,6.493205,3.235012,106033.65,21206.73,24211.24,0.5699,10031.25,5233.17,0.0877,0.1014,19906.98,22872.86,0.2356
c-NIGER-253,253,2050-01-17,999,9.14844,7.352833,110420.15,22084.03,25379.35,0.326,12060.61,6249.7,0.0904,0.0548,21541.67,23391.18,0.1315
c-NIGER-254,254,2050-01-17,999,6.582655,3.333653,113061.2,22612.24,26292.03,0.2685,8642.86,3774.55,0.0384,0.063,13000.0,13031.43,0.0932
c-NIGER-255,255,2050-01-17,999,5.051362,6.797913,106979.7,21395.94,24304.52,0.5397,11900.0,6221.55,0.1096,0.1014,21232.56,22301.5,0.2356
c-NIGER-256,256,2050-01-17,999,4.852331,7.138614,107636.35,21527.27,23392.82,0.3014,12111.11,6375.03,0.074,0.0658,16088.89,14409.31,0.1233
c-NIGER-257,257,2050-01-17,999,12.06369,8.606006,96085.1,19217.02,20081.24,0.6438,13085.71,5878.03,0.0959,0.1096,21659.09,23378.39,0.2411
c-NIGER-258,258,2050-01-17,999,9.031914,7.41177,125327.1,25065.42,25237.47,0.2932,9294.12,3349.71,0.0466,0.0548,15789.47,16274.93,0.1041
c-NIGER-259,259,2050-01-17,999,6.385388,3.523371,98659.8,19731.96,21488.62,0.2658,12166.67,5803.14,0.0493,0.0521,28000.0,27620.95,0.0685
c-NIGER-260,260,2050-01-17,999,6.33502,7.581859,111648.35,22329.67,24677.05,0.2493,11277.78,4944.46,0.0493,0.0356,19615.38,20280.42,0.1068
c-NIGER-261,261,2050-01-17,999,4.644616,7.12585,109423.1,21884.62,23762.71,0.926,10461.54,6829.45,0.2137,0.1918,20838.24,23947.54,0.3726
c-NIGER-262,262,2050-01-17,999,9.130571,7.579027,103675.2,20735.04,21320.12,0.6411,11487.8,5736.38,0.1123,0.1096,17240.0,20973.5,0.2055
c-NIGER-263,263,2050-01-17,999,6.513266,3.533212,123297.85,24659.57,24878.44,0.2575,11941.18,6368.58,0.0466,0.0521,21065.22,25601.56,0.126
c-NIGER-264,264,2050-01-17,999,6.557538,7.464837,119468.1,23893.62,27744.79,0.2575,13142.86,6223.23,0.0575,0.0438,14303.03,18971.17,0.0904
c-NIGER-265,265,2050-01-17,999,6.36215,3.342771,113035.7,22607.14,26760.99,0.3068,10444.44,5451.42,0.074,0.0877,20491.23,23557.77,0.1562
c-NIGER-266,266,2050-01-17,999,4.591868,7.023987,106987.95,21397.59,19276.51,0.2274,11142.86,5918.49,0.0575,0.0603,21000.0,23697.42,0.1041
c-NIGER-267,267,2050-01-17,999,11.845503,8.658195,131551.7,26310.34,27438.86,0.2384,14300.0,6037.84,0.0274,0.0356,27489.36,27185.25,0.1288
c-NIGER-268,268,2050-01-17,999,6.764959,7.272654,127906.0,25581.2,26710.21,0.3205,12423.08,6325.65,0.0712,0.0493,18326.09,19124.22,0.126
c-NIGER-269,269,2050-01-17,999,6.303561,3.353682,89110.6,17822.12,20625.53,0.5699,10400.0,5837.34,0.1644,0.1288,17193.18,21256.97,0.2411
c-NIGER-270,270,2050-01-17,999,9.187599,7.379173,91467.9,18293.58,18638.03,0.2986,13761.9,6796.36,0.0575,0.0685,24589.74,30397.99,0.1068
c-NIGER-271,271,2050-01-17,999,6.390669,3.502455,91000.0,18200.0,19333.31,0.2877,11000.0,5321.65,0.0712,0.0712,14292.68,13210.31,0.1123
c-NIGER-272,272,2050-01-17,999,12.03489,8.492541,133626.35,26725.27,26135.57,0.2493,10333.33,6315.25,0.0493,0.0575,18684.21,19023.61,0.1041
c-NIGER-273,273,2050-01-17,999,6.359813,3.280186,110252.55,22050.51,22381.95,0.5425,10425.53,5558.95,0.1288,0.1151,15701.15,15155.87,0.2384
c-NIGER-274,274,2050-01-17,999,6.576839,3.319803,126369.05,25273.81,28193.97,0.2301,12391.3,6436.68,0.063,0.0329,16000.0,20370.1,0.0959
c-NIGER-275,275,2050-01-17,999,4.790501,7.172219,117378.05,23475.61,24390.96,0.2247,10833.33,6183.19,0.0658,0.0521,22805.56,20549.34,0.0986
c-NIGER-276,276,2050-01-17,999,11.864559,8.371568,88801.65,17760.33,17571.3,0.3315,9347.83,4568.75,0.063,0.0603,20342.11,23942.81,0.1041
c-NIGER-277,277,2050-01-17,999,6.528585,3.552026,116812.7,23362.54,25289.03,0.9068,9838.24,6914.42,0.1863,0.1863,17855.26,20493.39,0.4164
c-NIGER-278,278,2050-01-17,999,11.876785,8.601354,100355.35,20071.07,21526.09,0.5397,10794.12,5437.13,0.0932,0.1123,24986.84,26105.68,0.2082
c-NIGER-279,279,2050-01-17,999,6.360899,3.285292,95677.95,19135.59,21447.98,0.3233,12300.0,5457.92,0.0274,0.0685,16444.44,18919.15,0.1233
c-NIGER-280,280,2050-01-17,999,9.169701,7.60809,122023.8,24404.76,27003.4,0.2301,10652.17,5270.92,0.063,0.0411,15317.07,19334.48,0.1123
c-NIGER-281,281,2050-01-17,999,9.05628,7.648027,101739.15,20347.83,20716.57,0.3151,12178.57,5670.28,0.0767,0.0767,15458.33,15854.33,0.1315
c-NIGER-282,282,2050-01-17,999,6.475555,3.27877,113457.45,22691.49,26903.26,0.2575,12909.09,6194.54,0.0603,0.0767,20256.41,19683.97,0.1068
c-NIGER-283,283,2050-01-17,999,6.543211,7.38202,97741.95,19548.39,19379.79,0.2548,12217.39,5999.67,0.063,0.063,25609.76,30872.22,0.1123
c-NIGER-284,284,2050-01-17,999,11.844165,8.607501,109670.35,21934.07,23365.12,0.2493,9550.0,4806.52,0.0548,0.0548,24406.25,22578.69,0.0877
c-NIGER-285,285,2050-01-17,999,4.819674,6.989867,139812.5,27962.5,29549.98,0.2192,10750.0,5879.47,0.0329,0.0548,29352.94,29639.12,0.0932
c-NIGER-286,286,2050-01-17,999,9.190139,7.365123,99576.25,19915.25,21864.22,0.3233,10920.0,6040.97,0.0685,0.0603,29282.05,29711.73,0.1068
c-NIGER-287,287,2050-01-17,999,6.324891,7.355622,126304.35,25260.87,26056.94,0.2521,11714.29,5496.75,0.0575,0.0521,20769.23,26095.68,0.0712
c-NIGER-288,288,2050-01-17,999,6.439493,3.343843,112865.85,22573.17,24950.83,0.2247,9964.29,5044.12,0.0767,0.063,16933.33,15413.1,0.1233
c-NIGER-289,289,2050-01-17,999,6.560348,3.464955,114343.45,22868.69,22207.12,0.2712,12375.0,6333.77,0.0438,0.0438,20612.9,21513.84,0.0849
c-NIGER-290,290,2050-01-17,999,6.570877,3.487771,116541.35,23308.27,25137.86,0.3644,11571.43,5707.14,0.0384,0.0767,23818.18,25730.51,0.1205
c-NIGER-291,291,2050-01-17,999,6.350872,7.435102,127287.25,25457.45,25774.32,0.2575,9896.55,4937.79,0.0795,0.0493,19954.55,24129.45,0.1205
c-NIGER-292,292,2050-01-17,999,11.983232,8.505374,111611.1,22322.22,22887.03,0.2466,10888.89,5334.56,0.0493,0.0603,20641.03,22970.79,0.1068
c-NIGER-293,293,2050-01-17,999,6.367982,3.28633,103469.4,20693.88,22679.03,0.2685,10500.0,6076.89,0.0603,0.0521,20804.88,25473.73,0.1123
c-NIGER-294,294,2050-01-17,999,4.655557,6.985257,103544.3,20708.86,23906.42,0.2164,12529.41,5778.38,0.0466,0.0712,20064.52,21574.58,0.0849
c-NIGER-295,295,2050-01-17,999,6.424627,7.492103,102575.0,20515.0,23739.37,0.5479,12523.81,6409.74,0.1151,0.0795,16458.33,15275.81,0.1973
c-NIGER-296,296,2050-01-17,999,12.001387,8.506432,113301.9,22660.38,21649.98,0.2904,12100.0,6180.61,0.0548,0.0466,18454.55,18624.13,0.1205
c-NIGER-297,297,2050-01-17,999,6.326594,3.332645,113106.8,22621.36,23016.67,0.2822,12350.0,6603.63,0.0548,0.063,16516.13,15754.09,0.0849
c-NIGER-298,298,2050-01-17,999,6.476614,7.374797,102528.1,20505.62,19547.22,0.2438,10722.22,5311.54,0.0493,0.0603,22116.28,21766.3,0.1178
c-NIGER-299,299,2050-01-17,999,9.197644,7.5999,108571.45,21714.29,20063.82,0.2685,8562.5,4857.55,0.0438,0.0493,17550.0,19730.17,0.1096
c-NIGER-300,300,2050-01-17,999,12.026287,8.688814,99948.45,19989.69,21147.54,0.2658,12962.96,6079.48,0.074,0.063,21844.44,27000.8,0.1233
c-NIGER-301,301,2050-01-17,999,6.769448,7.405255,94735.6,18947.12,21403.24,0.5699,12325.0,5854.59,0.1096,0.1178,23588.89,25714.9,0.2466
c-NIGER-302,302,2050-01-17,999,6.429703,3.234272,91478.85,18295.77,19652.22,0.389,11680.0,5459.85,0.0685,0.0685,18289.47,22906.28,0.1041
c-NIGER-303,303,2050-01-17,999,4.924377,7.142556,103448.3,20689.66,19993.22,0.3178,11318.18,5651.69,0.0603,0.0822,22169.81,24488.41,0.1452
c-NIGER-304,304,2050-01-17,999,11.899848,8.6409,107314.8,21462.96,23999.39,0.2959,10000.0,5263.08,0.0575,0.0767,24470.59,26239.17,0.1397
c-NIGER-305,305,2050-01-17,999,11.970539,8.589163,111157.9,22231.58,22738.31,0.2603,10304.35,5505.66,0.063,0.0685,23069.77,23316.04,0.1178
c-NIGER-306,306,2050-01-17,999,6.321939,7.497532,96717.15,19343.43,20443.13,0.2712,12125.0,6438.17,0.0438,0.0493,29239.13,30568.09,0.126
c-NIGER-307,307,2050-01-17,999,9.14358,7.403157,118536.6,23707.32,21797.32,0.2247,9545.45,4595.31,0.0603,0.0411,26000.0,31795.18,0.0849
c-NIGER-308,308,2050-01-17,999,6.583298,7.370526,97553.2,19510.64,21713.06,0.2575,13280.0,6221.74,0.0685,0.0438,22075.0,27200.48,0.1096
c-NIGER-309,309,2050-01-17,999,5.053745,6.618552,97445.65,19489.13,22101.91,0.2521,10888.89,6096.18,0.0493,0.0438,22650.0,25714.96,0.1096
c-NIGER-310,310,2050-01-17,999,6.477233,3.51985,101639.35,20327.87,22012.93,0.3342,13103.45,6096.51,0.0795,0.0575,22592.59,25762.72,0.1479
c-NIGER-311,311,2050-01-17,999,11.964234,8.686331,89778.35,17955.67,20206.92,0.5562,11020.41,5673.37,0.1342,0.1342,22580.25,25623.17,0.2219
c-NIGER-312,312,2050-01-17,999,6.564778,3.451334,106028.05,21205.61,22052.57,0.2932,10842.11,4991.81,0.0521,0.063,21644.44,23284.95,0.1233
c-NIGER-313,313,2050-01-17,999,11.973517,8.465017,109787.25,21957.45,22974.0,0.2575,11500.0,5206.27,0.0548,0.0521,16945.95,14563.93,0.1014
c-NIGER-314,314,2050-01-17,999,6.568708,3.426912,83394.5,16678.9,19364.86,0.2986,10666.67,5163.98,0.0658,0.0521,23470.59,27882.04,0.0932
c-NIGER-315,315,2050-01-17,999,6.501572,3.330702,100978.25,20195.65,23834.24,0.2521,11333.33,5903.44,0.0822,0.0384,20931.82,23457.43,0.1205
c-NIGER-316,316,2050-01-17,999,6.4614,3.479912,132947.35,26589.47,23053.82,0.2603,9952.38,5258.1,0.0575,0.0521,24820.51,28948.11,0.1068
c-NIGER-317,317,2050-01-17,999,6.504166,7.522386,120725.8,24145.16,21599.72,0.3397,10125.0,4031.13,0.0438,0.0466,19526.32,22581.67,0.1041
c-NIGER-318,318,2050-01-17,999,11.849692,8.665734,123010.2,24602.04,23250.65,0.2685,12800.0,6178.3,0.0411,0.0411,15311.11,14812.19,0.1233
c-NIGER-319,319,2050-01-17,999,6.409427,7.517864,106333.35,21266.67,23999.63,0.6164,10135.14,5528.52,0.1014,0.1315,25990.48,27893.17,0.2877
c-NIGER-320,320,2050-01-17,999,4.79506,7.042289,149010.4,29802.08,27787.02,0.263,10500.0,5029.91,0.0712,0.0438,23142.86,17010.14,0.1151
c-NIGER-321,321,2050-01-17,999,11.873018,8.394245,114672.15,22934.43,24387.96,0.3342,13450.0,6278.41,0.0548,0.0685,18558.82,21073.02,0.0932
c-NIGER-322,322,2050-01-17,999,12.107148,8.603355,112967.3,22593.46,25663.92,0.5863,12500.0,5609.38,0.1205,0.1151,22850.0,23774.84,0.2192
c-NIGER-323,323,2050-01-17,999,6.444185,3.410653,112029.7,22405.94,23224.2,0.2767,9750.0,4821.83,0.0548,0.0575,20767.44,26563.34,0.1178
c-NIGER-324,324,2050-01-17,999,4.906387,6.964351,115809.5,23161.9,22677.56,0.2877,12900.0,6025.38,0.0548,0.0493,18829.27,19076.04,0.1123
